"","Site","sdate","Year","Month","DOY","Precip","MaxT","lPrecip","wPrecip","wlPrecip","Chl_Median","D_Median","lD_Median","DO_Median","PctSat_Median","pH_Median","spCond_Median","T_Median"
"178","S07",2011-02-22,2011,"Feb",53,0,1.1,0,1.84,0.955137974777948,NA,NA,NA,NA,NA,NA,NA,NA
"179","S07",2011-02-23,2011,"Feb",54,0,3.3,0,1.472,0.764110379822358,NA,NA,NA,NA,NA,NA,NA,NA
"180","S07",2011-02-24,2011,"Feb",55,0,3.3,0,1.1776,0.611288303857887,522.8768,0.13,0.122217632724249,12.965,89.2,NA,1876,3.755
"181","S07",2011-02-25,2011,"Feb",56,26.9,2.8,3.32862668882732,0.94208,0.489030643086309,489.8141,0.123,0.116003675756306,12.9,88.7,NA,1759.5,-0.03
"182","S07",2011-02-26,2011,"Feb",57,0,-0.6,0,22.273664,3.0541258655309,695.9948,0.119,0.112435429329788,12.895,89.1,NA,2486,-0.07
"183","S07",2011-02-27,2011,"Feb",58,4.8,-3.9,1.75785791755237,17.8189312,2.44330069242472,843.4289,0.113,0.107059072293408,13.185,91,NA,3005.5,-0.05
"184","S07",2011-02-28,2011,"Feb",59,18.3,2.8,2.96010509591084,18.09514496,3.36092688798168,724.5167,0.116,0.109750863959119,13.21,91.05,NA,2586.5,-0.075
"185","S07",2011-03-01,2011,"Mar",60,0,1.7,0,29.116115968,5.05682558711401,561.3317,0.286,0.251536625815428,12.815,88.4,NA,2011.5,-0.1
"186","S07",2011-03-02,2011,"Mar",61,0,6.1,0,23.2928927744,4.04546046969121,467.1101,0.152,0.1414995622737,12.955,89.15,NA,1679.5,-0.07
"187","S07",2011-03-03,2011,"Mar",62,0,-4.4,0,18.3873536,3.10817192685175,399.4238,0.135,0.126632650933366,13.08,89.8,NA,1441,-0.08
"188","S07",2011-03-04,2011,"Mar",63,0,0.6,0,14.70988288,2.4865375414814,395.3087,0.129,0.121332285167525,13.155,90.6,NA,1426.5,-0.03
"189","S07",2011-03-05,2011,"Mar",64,1,6.1,0.693147180559945,11.767906304,1.98923003318512,418.1546,0.1445,0.134967860410484,13.2,90.7,NA,1507,-0.02
"190","S07",2011-03-06,2011,"Mar",65,10.7,7.2,2.45958884180371,10.2143250432,2.14590177099605,372.4628,0.269,0.238229188732251,13.01,89.5,NA,1346,0.05
"191","S07",2011-03-07,2011,"Mar",66,53.1,5.6,3.99083418585244,13.843094528,3.32698392101216,97.1768,0.438,0.363253259298855,13.33,91.25,NA,376,-0.02
"192","S07",2011-03-08,2011,"Mar",67,0,3.3,0,53.5544756224,5.85425448549168,131.2328,0.1295,0.121775056925921,12.49,85.4,NA,492.5,-0.06
"193","S07",2011-03-09,2011,"Mar",68,0,0.6,0,42.3281844224,4.49465503172079,129.8138,0.084,0.0806579030174545,12.55,86.25,NA,491,-0.03
"194","S07",2011-03-10,2011,"Mar",69,0,2.8,0,31.8976,3.27788516088513,132.0842,0.065,0.0629747991613884,12.77,87.5,NA,496.5,0.14
"195","S07",2011-03-11,2011,"Mar",70,26.2,8.3,3.30321697330195,25.51808,2.6223081287081,85.1153,0.2715,0.240197305880037,12.9,89,NA,333.5,0.28
"196","S07",2011-03-12,2011,"Mar",71,0,7.2,0,41.374464,4.74042008160805,68.7968,0.156,0.144965770250186,12.74,88,NA,276,0.09
"197","S07",2011-03-13,2011,"Mar",72,0,7.8,0,33.0995712,3.79233606528644,75.1823,0.078,0.0751074724868054,12.75,87.5,NA,298.5,0.22
"198","S07",2011-03-14,2011,"Mar",73,0,3.9,0,26.47965696,3.03386885222915,78.446,0.058,0.0563803334361076,12.84,88.2,NA,309,0.995
"199","S07",2011-03-15,2011,"Mar",74,0,3.9,0,21.0763513856,2.35266896998783,106.826,NA,NA,12.77,89.35,NA,399.5,2
"200","S07",2011-03-16,2011,"Mar",75,16,3.9,2.83321334405622,15.7121773568,1.61803883506143,87.5276,NA,NA,12.96,89.1,NA,342,0.22
"201","S07",2011-03-17,2011,"Mar",76,0,10.6,0,19.6681728,3.13248918549424,70.7834,NA,NA,12.755,88.4,NA,283,0.48
"202","S07",2011-03-18,2011,"Mar",77,0,20,0,15.73453824,2.50599134839539,67.094,NA,NA,12.37,88.3,NA,270,1.775
"203","S07",2011-03-19,2011,"Mar",78,3.6,6.7,1.52605630349505,12.587630592,2.00479307871631,77.3108,NA,NA,12.64,90.05,NA,306,1.205
"204","S07",2011-03-20,2011,"Mar",79,0,6.1,0,12.9501044736,2.82467950576909,96.3254,NA,NA,12.82,91.55,NA,373,1.415
"205","S07",2011-03-21,2011,"Mar",80,9.1,3.3,2.31253542384721,7.54688,1.90506338281717,113.4953,0.1945,0.177727687783727,13.04,90.9,NA,433.5,0.93
"206","S07",2011-03-22,2011,"Mar",81,0.5,4.4,0.405465108108164,13.317504,3.37407904533151,195.5135,0.215,0.194744076792512,12.75,90.15,NA,704,1.37
"207","S07",2011-03-23,2011,"Mar",82,0,3.9,0,11.0540032,3.02363532275174,128.2529,0.192,0.175632568643158,12.81,90.9,NA,485.5,1.82
"208","S07",2011-03-24,2011,"Mar",83,0,5,0,8.84320256,2.41890825820139,136.0574,0.124,0.116893751471499,12.63,90.75,NA,511.5,1.87
"209","S07",2011-03-25,2011,"Mar",84,0,4.4,0,7.074562048,1.93512660656111,139.463,0.111,0.105260510657493,12.625,91.2,NA,525,2.03
"210","S07",2011-03-26,2011,"Mar",85,0,2.8,0,3.94166272,1.24388731886608,145.139,0.097,0.0925791812930932,12.945,90.75,NA,540.5,1.06
"211","S07",2011-03-27,2011,"Mar",86,0,5,0,3.153330176,0.995109855092868,155.2139,0.089,0.0852598439508234,12.88,90.25,NA,580.5,0.99
"212","S07",2011-03-28,2011,"Mar",87,0,6.7,0,2.5226641408,0.796087884074294,158.4776,0.083,0.0797349680188536,13.005,91.3,NA,592,1.935
"213","S07",2011-03-29,2011,"Mar",88,0,8.3,0,1.631584256,0.473011259375288,151.6664,0.085,0.0815799869924229,12.845,92.2,NA,568,2.605
"214","S07",2011-03-30,2011,"Mar",89,0,10.6,0,1.3052674048,0.37840900750023,140.882,0.097,0.0925791812930932,12.705,92.7,NA,529.5,3.2
"215","S07",2011-03-31,2011,"Mar",90,3.3,7.8,1.45861502269952,0.067108864,0.0544206055935522,129.2462,0.101,0.0962188577405429,12.595,93.65,NA,488,3.39
"216","S07",2011-04-01,2011,"Apr",91,27.2,1.7,3.33932197794407,2.64,1.16689201815961,246.1718,0.1515,0.141065440278603,12.6,88.45,NA,901,0.58
"217","S07",2011-04-02,2011,"Apr",92,0,8.9,0,23.872,3.60497119688295,158.7614,0.231,0.207826847202316,12.54,89.45,NA,593,2.01
"218","S07",2011-04-03,2011,"Apr",93,0,10.6,0,19.0976,2.88397695750636,86.6762,0.2215,0.200079611715658,12.36,90.25,NA,339,3.84
"219","S07",2011-04-04,2011,"Apr",94,8.6,5.6,2.26176309847379,15.27808,2.30718156600509,85.8248,0.198,0.180653499693258,12.295,89.55,NA,336,2.565
"220","S07",2011-04-05,2011,"Apr",95,4.3,9.4,1.66770682055808,19.102464,3.6551557315831,80.8583,0.2165,0.19597788324144,12.04,88.5,NA,318.5,3.175
"221","S07",2011-04-06,2011,"Apr",96,0,10,0,18.7219712,4.25829004171294,77.8784,0.177,0.16296882827814,11.95,91.5,NA,304,4.23
"222","S07",2011-04-07,2011,"Apr",97,0,8.3,0,14.97757696,3.40663203337035,102.9947,0.129,0.121332285167525,12.61,95.35,NA,396.5,4.52
"223","S07",2011-04-08,2011,"Apr",98,0,8.3,0,11.982061568,2.72530562669628,112.502,0.112,0.106160195828391,12.595,96.8,NA,430,4.81
"224","S07",2011-04-09,2011,"Apr",99,0,12.8,0,9.5856492544,2.18024450135703,117.3266,0.1025,0.097580328338864,12.325,97,NA,447,5.615
"225","S07",2011-04-10,2011,"Apr",100,5.6,13.9,1.88706964903238,7.3141846016,1.5875780055869,118.4618,0.1015,0.0966728872602608,11.5,96.45,NA,451,7.945
"226","S07",2011-04-11,2011,"Apr",101,15.7,18.3,2.81540871942271,7.41076992,2.42116115654333,62.5532,0.241,0.21591750622247,10.51,88.4,NA,254,7.92
"227","S07",2011-04-12,2011,"Apr",102,0,18.3,0,18.488615936,4.18925590077283,65.2493,0.153,0.142367241286922,10.15,90.65,NA,263.5,10.055
"228","S07",2011-04-13,2011,"Apr",103,38.6,10,3.67882911826043,14.7908927488,3.35140472061827,79.0136,0.4255,0.35452262937059,11.105,90.2,NA,312,7.17
"229","S07",2011-04-14,2011,"Apr",104,0.8,16.7,0.587786664902119,41.7892962304,5.38133210762185,44.2481,0.222,0.200488860749404,11.095,90.8,NA,189.5,9.15
"230","S07",2011-04-15,2011,"Apr",105,0,7.2,0,33.609728,4.59622636167885,74.8985,0.121,0.114221144090023,11.22,93.7,NA,297.5,7.825
"231","S07",2011-04-16,2011,"Apr",106,8.4,6.1,2.24070968927596,26.8877824,3.67698108934308,96.0416,0.096,0.0916671885258238,12.055,95.6,NA,372,5.85
"232","S07",2011-04-17,2011,"Apr",107,29.7,15.6,3.42426265459315,28.23022592,4.73415262289523,25.6592,0.5065,0.409789079588219,10.61,92.55,NA,124,8.215
"233","S07",2011-04-18,2011,"Apr",108,0,12.2,0,46.344180736,6.5267322219907,45.0995,0.1675,0.154864710560915,10.83,92.3,NA,192.5,8.18
"234","S07",2011-04-19,2011,"Apr",109,0,11.7,0,37.0753445888,5.22138577759256,65.3912,0.113,0.107059072293408,10.655,92.5,NA,264,8.945
"235","S07",2011-04-20,2011,"Apr",110,1,7.2,0.693147180559945,29.0589802496,3.97448606137734,79.0136,0.099,0.0944006754214843,11.055,90.3,NA,312,7.055
"236","S07",2011-04-21,2011,"Apr",111,0,11.7,0,22.361409536,3.43180438417999,80.4326,0.08,0.0769610411361283,11.37,94.55,NA,317,7.12
"237","S07",2011-04-22,2011,"Apr",112,0,12.2,0,17.8891276288,2.74544350734399,89.2304,0.068,0.0657877405380031,11.465,95.25,NA,348,7.67
"238","S07",2011-04-23,2011,"Apr",113,14,5.6,2.70805020110221,10.1666586624,1.80134353711266,94.3388,0.1875,0.171850256926659,11.44,91.45,NA,365.5,5.86
"239","S07",2011-04-24,2011,"Apr",114,0,19.4,0,19.247427584,3.54440187800241,56.8772,0.138,0.129272335704139,11.2,93.9,NA,234,10.44
"240","S07",2011-04-25,2011,"Apr",115,0.5,11.1,0.405465108108164,15.3979420672,2.83552150240193,77.8784,0.093,0.0889262091944015,10.685,93.3,NA,308,9.815
"241","S07",2011-04-26,2011,"Apr",116,5.1,11.7,1.80828877117927,11.8164105216,2.35219491752631,78.7298,0.107,0.1016536537265,10.355,90.4,NA,311,9.34
"242","S07",2011-04-27,2011,"Apr",117,0.3,15,0.262364264467491,10.3441152,2.96070954810467,83.8382,0.1085,0.103007750074229,10.05,87.5,NA,326,10.75
"243","S07",2011-04-28,2011,"Apr",118,1.8,17.8,1.02961941718116,8.51529216,2.57845905005773,107.2517,0.108,0.102556588325092,9.79,101.45,NA,409,15.085
"244","S07",2011-04-29,2011,"Apr",119,0,19.4,0,8.252233728,2.88646277379111,111.083,0.0945,0.0902976379807806,9.245,91.7,NA,425,14.6
"245","S07",2011-04-30,2011,"Apr",120,0,18.3,0,6.4944128,2.2347441072374,122.7188,0.073,0.0704584636485614,9.69,94.1,NA,466,14.225
"246","S07",2011-05-01,2011,"May",121,0,15.6,0,5.19553024,1.78779528578992,138.1859,0.066,0.0639133257436528,10.025,94.25,NA,519.5,13.375
"247","S07",2011-05-02,2011,"May",122,0,13.9,0,4.156424192,1.43023622863194,150.2474,0.064,0.0620353909194526,10.015,93.85,NA,563,13.14
"248","S07",2011-05-03,2011,"May",123,0,15,0,1.8219008,0.853414306664042,162.5927,0.058,0.0563803334361076,9.75,93.1,NA,605.5,13.525
"249","S07",2011-05-04,2011,"May",124,7.6,11.7,2.15176220325946,1.45752064,0.682731445331234,168.5525,0.067,0.0648509723196163,9.245,84.35,NA,627.5,11.54
"250","S07",2011-05-05,2011,"May",125,1.3,11.7,0.832909122935104,7.1923294208,2.22405843439772,124.7054,0.099,0.0944006754214843,10.155,91.85,NA,473,10.775
"251","S07",2011-05-06,2011,"May",126,0,20.6,0,6.2462552064,2.25141051751778,119.3132,0.084,0.0806579030174545,10.315,93.95,NA,454,11.815
"252","S07",2011-05-07,2011,"May",127,0,17.8,0,4.9647919104,1.77295726562605,129.2462,0.07,0.0676586484738148,9.555,91.45,NA,488,13.84
"253","S07",2011-05-08,2011,"May",128,0,16.1,0,3.77856,1.30781126939785,142.8686,0.063,0.0610950993598109,9.41,91.75,NA,537,14.625
"254","S07",2011-05-09,2011,"May",129,0,18.3,0,3.022848,1.04624901551828,158.1938,0.0575,0.055907631938296,9.87,93.4,NA,591,13.275
"255","S07",2011-05-10,2011,"May",130,0.3,13.9,0.262364264467491,2.4182784,0.836999212414623,176.7827,0.052,0.0506931143155181,10.025,91.85,NA,656.5,11.775
"256","S07",2011-05-11,2011,"May",131,0.3,18.9,0.262364264467491,2.17462272,0.879490781505692,185.8643,0.053,0.0516432331518385,9.855,91.8,NA,688.5,12.355
"257","S07",2011-05-12,2011,"May",132,0,17.8,0,1.979698176,0.913484036778546,186.8576,0.048,0.0468835858988504,9.605,92.25,NA,692,12.585
"258","S07",2011-05-13,2011,"May",133,0,17.8,0,1.5837585408,0.730787229422837,199.2029,0.048,0.0468835858988504,9.325,90.4,NA,735.5,14.07
"259","S07",2011-05-14,2011,"May",134,6.6,12.8,2.02814824729229,0.4509630464,0.353586076244062,210.413,0.045,0.0440168854167743,9.24,86.8,NA,775,12.985
"260","S07",2011-05-15,2011,"May",135,30.5,11.7,3.44998754583159,5.501184,1.81595452274042,126.692,0.124,0.116893751471499,9.4,85.7,NA,480,11.14
"261","S07",2011-05-16,2011,"May",136,4.8,10,1.75785791755237,28.8009472,4.21275365485761,46.9442,0.215,0.194744076792512,9.785,87.7,NA,199,10.685
"262","S07",2011-05-17,2011,"May",137,4.3,10,1.66770682055808,26.88075776,4.77648925792798,53.1878,0.1645,0.152291810342259,9.86,87.4,NA,220,10.47
"263","S07",2011-05-18,2011,"May",138,2.5,11.7,1.25276296849537,24.944606208,5.15535686278885,56.0258,0.179,0.164666621555234,9.575,87.3,NA,231,11.245
"264","S07",2011-05-19,2011,"May",139,34.5,12.8,3.56953269648137,21.9556849664,5.12649586502737,30.7676,0.309,0.269263486927763,9.68,89.1,NA,142,11.37
"265","S07",2011-05-20,2011,"May",140,6.6,14.4,2.02814824729229,45.1323357184,6.92865170081882,44.9576,0.2115,0.191859261274443,9.31,86.65,NA,192,12.575
"266","S07",2011-05-21,2011,"May",141,0.5,19.4,0.405465108108164,41.35365632,7.13726881010071,61.7018,0.1415,0.132343186987713,8.93,86.25,NA,251,14.4
"267","S07",2011-05-22,2011,"May",142,0,10,0,33.482925056,6.0341871345671,77.5946,0.115,0.108854404912082,9.45,88.9,NA,307,12.905
"268","S07",2011-05-23,2011,"May",143,7.1,10,2.09186406167839,26.7863400448,4.82734970765368,76.7432,0.1495,0.139327065221099,9.655,87.35,NA,304,10.95
"269","S07",2011-05-24,2011,"May",144,1.8,22.8,1.02961941718116,26.400402432,5.31760025562666,64.6817,0.158,0.146694379150804,9.405,87.05,NA,261.5,13.73
"270","S07",2011-05-25,2011,"May",145,0,22.2,0,19.2854093824,4.7073361462224,77.7365,0.1065,0.101201880508967,8.345,86.3,NA,307.5,17.265
"271","S07",2011-05-26,2011,"May",146,0,18.3,0,14.9129314304,3.57712036030537,97.1768,0.084,0.0806579030174545,8.145,83.95,NA,376,17.46
"272","S07",2011-05-27,2011,"May",147,0,26.1,0,11.46863616,2.68262763190397,113.0696,0.072,0.0695260626486102,7.565,80.85,NA,432,19.075
"273","S07",2011-05-28,2011,"May",148,0,14.4,0,8.906473472,2.01158770603999,127.4015,0.062,0.0601539228197471,7.88,80.5,NA,482.5,17.09
"274","S07",2011-05-29,2011,"May",149,0,23.9,0,3.4207694848,1.22599450999724,135.4898,0.062,0.0601539228197471,7.76,80.8,NA,511,16.615
"275","S07",2011-05-30,2011,"May",150,0,30,0,2.027945984,0.763024848158787,144.8552,0.053,0.0516432331518385,7.15,77.75,NA,543.5,19.485
"276","S07",2011-05-31,2011,"May",151,0,22.8,0,1.568669696,0.566883394052188,163.3022,0.0495,0.0483138602785506,7.15,77.05,NA,609,19.475
"277","S07",2011-06-01,2011,"Jun",152,0,23.9,0,1.2549357568,0.45350671524175,184.1615,0.051,0.0497420918948141,7.06,75.75,NA,682.5,18.77
"278","S07",2011-06-02,2011,"Jun",153,0,22.2,0,0.2415919104,0.138193178878739,199.4867,0.04,0.0392207131532813,7.44,75.7,NA,736.5,17.545
"279","S07",2011-06-03,2011,"Jun",154,0,20,0,0,0,215.3795,0.033,0.0324671901375015,7.955,79.35,NA,792.5,15.49
"280","S07",2011-06-04,2011,"Jun",155,0,17.8,0,0,0,235.6712,0.0315,0.0310140535291695,7.735,77.15,NA,864,15.38
"281","S07",2011-06-05,2011,"Jun",156,0,18.3,0,0,0,245.7461,0.033,0.0324671901375015,7.715,76.9,NA,899,16.025
"282","S07",2011-06-06,2011,"Jun",157,0,23.3,0,0,0,110.5154,0.068,0.0657877405380031,7.89,82,NA,423,15.7
"283","S07",2011-06-07,2011,"Jun",158,0,23.9,0,0,0,163.3022,0.032,0.031498667059371,6.43,67.15,NA,608.5,16.9
"284","S07",2011-06-08,2011,"Jun",159,0.3,27.2,0.262364264467491,0,0,224.603,0.032,0.031498667059371,6.11,63.6,NA,825,17.475
"285","S07",2011-06-09,2011,"Jun",160,12.2,33.3,2.58021682959233,0.24,0.209891411573993,263.0579,0.032,0.031498667059371,5.38,57,NA,960.5,18.78
"286","S07",2011-06-10,2011,"Jun",161,0,23.9,0,9.952,2.23208659293305,116.4752,0.055,0.0535407669280298,6.33,67.7,NA,335.5,19.85
"287","S07",2011-06-11,2011,"Jun",162,11.2,16.7,2.50143595173921,7.9616,1.78566927434644,163.4441,0.045,0.0440168854167743,6.145,64.15,NA,609.5,17.375
"288","S07",2011-06-12,2011,"Jun",163,2.8,11.7,1.33500106673234,15.32928,3.42968418086852,96.6092,0.106,0.100749903100143,8.305,80.9,NA,374,14.305
"289","S07",2011-06-13,2011,"Jun",164,0,17.2,0,14.503424,3.81174819808069,101.5757,0.07,0.0676586484738148,8.245,80.65,NA,391.5,14.29
"290","S07",2011-06-14,2011,"Jun",165,2.5,13.3,1.25276296849537,11.6027392,3.04939855846455,113.921,0.059,0.0573250666192694,8.31,80.8,NA,435,14.19
"291","S07",2011-06-15,2011,"Jun",166,0,23.3,0,11.28219136,3.44172922156794,133.5032,0.054,0.0525924501191706,7.815,77.1,NA,504,16.165
"292","S07",2011-06-16,2011,"Jun",167,0,26.7,0,9.025753088,2.75338337725435,149.396,0.046,0.0449733656427312,6.66,69.7,NA,559,18.54
"293","S07",2011-06-17,2011,"Jun",168,0.8,25,0.587786664902119,7.2206024704,2.20270670180348,183.3101,0.043,0.0421011760186354,6.32,68.2,NA,679.5,18.975
"294","S07",2011-06-18,2011,"Jun",169,19.1,24.4,3.00071981506503,6.3842697216,2.2042235449763,196.5068,0.046,0.0449733656427312,6.555,72.3,NA,726,18.165
"295","S07",2011-06-19,2011,"Jun",170,0,25,0,19.077450752,3.88690601554087,95.8997,0.079,0.0760346862759976,7.545,79,NA,371.5,17.72
"296","S07",2011-06-20,2011,"Jun",171,0,25.6,0,15.2619606016,3.1095248124327,129.53,0.05,0.048790164169432,6.945,74.3,NA,490,18.58
"297","S07",2011-06-21,2011,"Jun",172,0,27.8,0,11.0069776384,2.21903020980219,162.167,0.041,0.0401817896328318,6.47,70.15,NA,604,19.585
"298","S07",2011-06-22,2011,"Jun",173,1,20,0.693147180559945,8.5049344,1.63187951979824,204.737,0.035,0.0344014267173324,6.44,69.5,NA,755,19.015
"299","S07",2011-06-23,2011,"Jun",174,5.6,15.6,1.88706964903238,7.60394752,1.86002136028655,196.7906,0.046,0.0449733656427312,6.59,68.5,NA,727,16.72
"300","S07",2011-06-24,2011,"Jun",175,28.4,13.3,3.38099467434464,10.29472256,2.86315840797196,67.6616,0.185,0.169742774587094,8.43,82.45,NA,272,14.62
"301","S07",2011-06-25,2011,"Jun",176,7.6,16.1,2.15176220325946,30.955778048,4.99532246585327,54.6068,0.206,0.187309098304994,8.66,84.05,NA,226,14.205
"302","S07",2011-06-26,2011,"Jun",177,0,21.7,0,30.8446224384,5.71766773529019,65.8169,0.123,0.116003675756306,8.43,85.55,NA,265.5,16.17
"303","S07",2011-06-27,2011,"Jun",178,0,27.8,0,24.5897986048,4.51102107566266,85.6829,0.0835,0.0801965419942767,7.68,81.8,NA,335.5,19.885
"304","S07",2011-06-28,2011,"Jun",179,0,26.1,0,17.620992,3.28661702377604,118.178,0.061,0.0592118596318461,7.005,76.85,NA,449.5,20.495
"305","S07",2011-06-29,2011,"Jun",180,0.3,23.9,0.262364264467491,14.0967936,2.62929361902084,160.1804,0.056,0.0544881852840697,6.63,73.4,NA,597,20.35
"306","S07",2011-06-30,2011,"Jun",181,0,24.4,0,11.51743488,2.31332630679066,182.033,0.046,0.0449733656427312,6.74,73.3,NA,675,19.71
"307","S07",2011-07-01,2011,"Jul",182,2,25,1.09861228866811,9.213947904,1.85066104543253,207.2912,0.0405,0.0397013668515521,6.84,75.8,NA,764,19.67
"308","S07",2011-07-02,2011,"Jul",183,0,24.4,0,8.8637841408,2.28499255548502,146.558,0.0595,0.0577970987262167,6.72,73.5,NA,548.5,20.335
"309","S07",2011-07-03,2011,"Jul",184,1.3,22.2,0.832909122935104,6.4897318912,1.62537148369131,248.1584,0.0435,0.0425804475351184,6.165,67.7,NA,906.5,19.59
"310","S07",2011-07-04,2011,"Jul",185,6.6,27.2,2.02814824729229,3.1823587328,1.60359294644462,251.7059,0.049,0.0478373294141601,6.155,69.55,NA,920.5,20.59
"311","S07",2011-07-05,2011,"Jul",186,0,30.6,0,7.0098432,2.67434924769532,88.0952,0.0935,0.0893835611346855,6.87,76.25,NA,344,21
"312","S07",2011-07-06,2011,"Jul",187,3.6,31.1,1.52605630349505,5.60787456,2.13947939815626,128.6786,0.067,0.0648509723196163,6.35,72.95,NA,487,21.64
"313","S07",2011-07-07,2011,"Jul",188,0,28.3,0,7.366299648,2.93242856132104,122.0093,0.062,0.0601539228197471,6.32,71.9,NA,463.5,21.62
"314","S07",2011-07-08,2011,"Jul",189,0,22.2,0,5.8930397184,2.34594284905684,164.8631,0.05,0.048790164169432,6.485,71.25,NA,614,20.42
"315","S07",2011-07-09,2011,"Jul",190,0,27.2,0,4.68221952,1.84858313085729,174.938,0.047,0.0459289318883998,6.405,71.65,NA,650,20.695
"316","S07",2011-07-10,2011,"Jul",191,0,27.8,0,3.745775616,1.47886650468584,203.1761,0.042,0.0411419433311752,6.43,71.95,NA,749.5,20.98
"317","S07",2011-07-11,2011,"Jul",192,0,30,0,2.781872128,1.06513060747834,215.6633,0.044,0.043059489460447,6.055,68.9,NA,793.5,22.265
"318","S07",2011-07-12,2011,"Jul",193,0,28.9,0,2.2254977024,0.85210448598267,237.0902,0.04,0.0392207131532813,5.48,65.15,NA,869,23.57
"319","S07",2011-07-13,2011,"Jul",194,12.2,29.4,2.58021682959233,1.6408117248,0.592250652697478,230.7047,0.041,0.0401817896328318,5.925,69.7,NA,845.5,22.67
"320","S07",2011-07-14,2011,"Jul",195,0,23.9,0,10.363979776,2.32020322599284,113.6372,0.059,0.0573250666192694,6.305,70.3,NA,432.5,20.97
"321","S07",2011-07-15,2011,"Jul",196,0,27.2,0,8.2911838208,1.85616258079427,181.7492,0.041,0.0401817896328318,6.105,67.95,NA,673,20.735
"322","S07",2011-07-16,2011,"Jul",197,0,30,0,6.2464,1.32107101675127,209.9873,0.039,0.0382587121170903,5.93,66.5,NA,773.5,21.36
"323","S07",2011-07-17,2011,"Jul",198,0,33.3,0,4.99712,1.05685681340102,225.1706,0.043,0.0421011760186354,5.675,64.2,NA,824,22.105
"324","S07",2011-07-18,2011,"Jul",199,0.8,27.8,0.587786664902119,3.997696,0.845485450720813,246.4556,0.039,0.0382587121170903,5.475,63.15,NA,902,22.3
"325","S07",2011-07-19,2011,"Jul",200,0,30.6,0,3.8381568,1.14661769249835,290.7284,0.034,0.0334347760862374,5.1,57.5,NA,1058,22.19
"326","S07",2011-07-20,2011,"Jul",201,0,26.7,0,3.07052544,0.917294153998677,NA,0.033,0.0324671901375015,NA,NA,NA,NA,22.525
"327","S07",2011-07-21,2011,"Jul",202,0,36.1,0,2.456420352,0.733835323198942,NA,0.032,0.031498667059371,NA,NA,NA,NA,24.545
"328","S07",2011-07-22,2011,"Jul",203,0,37.8,0,1.9651362816,0.587068258559153,NA,0.028,0.0276151670329734,NA,NA,NA,NA,24.351
"329","S07",2011-07-23,2011,"Jul",204,0,35,0,0.262144,0.192605934355126,NA,0.026,0.0256677467485778,NA,NA,NA,NA,22.908
"330","S07",2011-07-24,2011,"Jul",205,0,28.9,0,0.2097152,0.154084747484101,NA,0.0215,0.0212721352755397,NA,NA,NA,NA,21.569
"331","S07",2011-07-25,2011,"Jul",206,6.4,24.4,2.00148000021012,0.16777216,0.123267797987281,NA,0.025,0.0246926125903715,NA,NA,NA,NA,20.234
"332","S07",2011-07-26,2011,"Jul",207,9.7,23.3,2.37024374146786,5.254217728,1.69979823855792,NA,0.0525,0.0511682865743994,NA,NA,NA,NA,20.567
"333","S07",2011-07-27,2011,"Jul",208,0,27.2,0,11.9633741824,3.25603358402063,NA,0.048,0.0468835858988504,NA,NA,NA,NA,21.4255
"334","S07",2011-07-28,2011,"Jul",209,0,25,0,9.4848,2.54171375464701,NA,0.0345,0.0339182182034607,NA,NA,NA,NA,21.6165
"335","S07",2011-07-29,2011,"Jul",210,63.2,22.8,4.16200321069592,7.58784,2.03337100371761,NA,0.038,0.0372957847436969,NA,NA,NA,NA,21.091
"336","S07",2011-07-30,2011,"Jul",211,12.2,29.4,2.58021682959233,56.630272,4.95629937153082,NA,0.2075,0.188552106544591,NA,NA,NA,NA,22.19
"337","S07",2011-07-31,2011,"Jul",212,0,27.8,0,55.0642176,6.02921296089852,NA,0.0985,0.0939456128425279,NA,NA,NA,NA,21.855
"338","S07",2011-08-01,2011,"Aug",213,0,27.2,0,44.05137408,4.82337036871882,NA,0.067,0.0648509723196163,NA,NA,NA,NA,22.812
"339","S07",2011-08-02,2011,"Aug",214,1.5,26.1,0.916290731874155,35.241099264,3.85869629497505,NA,0.055,0.0535407669280298,NA,NA,NA,NA,22.238
"340","S07",2011-08-03,2011,"Aug",215,0,23.9,0,29.3928794112,3.81998962147937,NA,0.045,0.0440168854167743,NA,NA,NA,NA,20.71
"341","S07",2011-08-04,2011,"Aug",216,0.3,22.8,0.262364264467491,22.8271087616,2.84108441857098,NA,0.042,0.0411419433311752,NA,NA,NA,NA,20.519
"342","S07",2011-08-05,2011,"Aug",217,0.8,22.2,0.587786664902119,17.46015744,2.22825596260195,NA,0.048,0.0468835858988504,NA,NA,NA,NA,20.6625
"343","S07",2011-08-06,2011,"Aug",218,0.3,26.7,0.262364264467491,14.608125952,2.25283410200325,NA,0.041,0.0401817896328318,NA,NA,NA,NA,22.19
