"","sdate","Site","Year","Month","Precip","PPrecip","MaxT","D_Median","ClassCDO","ClassBDO","ClassC_PctSat","ClassB_PctSat","ClassCBoth","ClassBBoth","ChlCCC","ChlCMC","MaxT_ex","AvgT_ex"
"176",2010-11-26,"S01",2010,11,69,0,33,0.198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"177",2010-11-27,"S01",2010,11,0,69,56,0.1425,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"178",2010-11-28,"S01",2010,11,0,0,61,0.1095,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"179",2010-11-29,"S01",2010,11,0,0,61,0.103,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"180",2010-11-30,"S01",2010,11,5,0,72,0.102,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"181",2010-12-01,"S01",2010,12,185,5,100,0.1125,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"182",2010-12-02,"S01",2010,12,28,185,100,0.2965,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"183",2010-12-03,"S01",2010,12,8,28,56,0.136,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"184",2010-12-04,"S01",2010,12,33,8,61,0.168,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"185",2010-12-05,"S01",2010,12,0,33,6,0.13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"186",2010-12-06,"S01",2010,12,0,0,0,0.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"187",2010-12-07,"S01",2010,12,3,0,6,0.112,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"188",2010-12-08,"S01",2010,12,0,3,0,0.105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"189",2010-12-09,"S01",2010,12,0,0,-22,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"190",2011-02-24,"S01",2011,2,0,0,33,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"191",2011-02-25,"S01",2011,2,269,0,28,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"192",2011-02-26,"S01",2011,2,0,269,-6,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"193",2011-02-27,"S01",2011,2,48,0,-39,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"194",2011-02-28,"S01",2011,2,183,48,28,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"195",2011-03-01,"S01",2011,3,0,183,17,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"196",2011-03-02,"S01",2011,3,0,0,61,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"197",2011-03-03,"S01",2011,3,0,0,-44,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"198",2011-03-04,"S01",2011,3,0,0,6,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"199",2011-03-05,"S01",2011,3,10,0,61,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"200",2011-03-06,"S01",2011,3,107,10,72,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"201",2011-03-07,"S01",2011,3,531,107,56,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"202",2011-03-08,"S01",2011,3,0,531,33,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"203",2011-03-09,"S01",2011,3,0,0,6,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"204",2011-03-10,"S01",2011,3,0,0,28,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"205",2011-03-11,"S01",2011,3,262,0,83,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"206",2011-03-12,"S01",2011,3,0,262,72,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"207",2011-03-13,"S01",2011,3,0,0,78,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"208",2011-03-14,"S01",2011,3,0,0,39,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"209",2011-03-15,"S01",2011,3,0,0,39,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"210",2011-03-16,"S01",2011,3,160,0,39,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"211",2011-03-17,"S01",2011,3,0,160,106,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"212",2011-03-18,"S01",2011,3,0,0,200,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"213",2011-03-19,"S01",2011,3,36,0,67,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"214",2011-03-20,"S01",2011,3,0,36,61,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"215",2011-03-21,"S01",2011,3,91,0,33,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"216",2011-03-22,"S01",2011,3,5,91,44,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"217",2011-03-23,"S01",2011,3,0,5,39,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"218",2011-03-24,"S01",2011,3,0,0,50,0.168,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"219",2011-03-25,"S01",2011,3,0,0,44,0.162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"220",2011-03-26,"S01",2011,3,0,0,28,0.1545,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"221",2011-03-27,"S01",2011,3,0,0,50,0.153,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"222",2011-03-28,"S01",2011,3,0,0,67,0.1495,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"223",2011-03-29,"S01",2011,3,0,0,83,0.152,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"224",2011-03-30,"S01",2011,3,0,0,106,0.153,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"225",2011-03-31,"S01",2011,3,33,0,78,0.156,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"226",2011-04-01,"S01",2011,4,272,33,17,0.226,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"227",2011-04-02,"S01",2011,4,0,272,89,0.2705,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"228",2011-04-03,"S01",2011,4,0,0,106,0.256,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"229",2011-04-04,"S01",2011,4,86,0,56,0.226,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"230",2011-04-05,"S01",2011,4,43,86,94,0.273,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"231",2011-04-06,"S01",2011,4,0,43,100,0.231,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"232",2011-04-07,"S01",2011,4,0,0,83,0.189,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"233",2011-04-08,"S01",2011,4,0,0,83,0.173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"234",2011-04-09,"S01",2011,4,0,0,128,0.168,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"235",2011-04-10,"S01",2011,4,56,0,139,0.1645,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"236",2011-04-11,"S01",2011,4,157,56,183,0.3655,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"237",2011-04-12,"S01",2011,4,0,157,183,0.223,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"238",2011-04-13,"S01",2011,4,386,0,100,0.4815,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"239",2011-04-14,"S01",2011,4,8,386,167,0.324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"240",2011-04-15,"S01",2011,4,0,8,72,0.219,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"241",2011-04-16,"S01",2011,4,84,0,61,0.196,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"242",2011-04-17,"S01",2011,4,297,84,156,0.5045,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"243",2011-04-18,"S01",2011,4,0,297,122,0.259,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"244",2011-04-19,"S01",2011,4,0,0,117,0.203,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"245",2011-04-20,"S01",2011,4,10,0,72,0.185,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"246",2011-04-21,"S01",2011,4,0,10,117,0.163,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"247",2011-04-22,"S01",2011,4,0,0,122,0.147,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"248",2011-04-23,"S01",2011,4,140,0,56,0.3035,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"249",2011-04-24,"S01",2011,4,0,140,194,0.222,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"250",2011-04-25,"S01",2011,4,5,0,111,0.166,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"251",2011-04-26,"S01",2011,4,51,5,117,0.2425,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"252",2011-04-27,"S01",2011,4,3,51,150,0.1835,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"253",2011-04-28,"S01",2011,4,18,3,178,0.171,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"254",2011-04-29,"S01",2011,4,0,18,194,0.157,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"255",2011-04-30,"S01",2011,4,0,0,183,0.138,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"256",2011-05-01,"S01",2011,5,0,0,156,0.137,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"257",2011-05-02,"S01",2011,5,0,0,139,0.138,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"258",2011-05-03,"S01",2011,5,0,0,150,0.135,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"259",2011-05-04,"S01",2011,5,76,0,117,0.142,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"260",2011-05-05,"S01",2011,5,13,76,117,0.174,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"261",2011-05-06,"S01",2011,5,0,13,206,0.145,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"262",2011-05-07,"S01",2011,5,0,0,178,0.134,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"263",2011-05-08,"S01",2011,5,0,0,161,0.129,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"264",2011-05-09,"S01",2011,5,0,0,183,0.1255,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"265",2011-05-10,"S01",2011,5,3,0,139,0.121,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"266",2011-05-11,"S01",2011,5,3,3,189,0.126,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"267",2011-05-12,"S01",2011,5,0,3,178,0.124,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"268",2011-05-13,"S01",2011,5,0,0,178,0.123,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"269",2011-05-14,"S01",2011,5,66,0,128,0.119,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"270",2011-05-15,"S01",2011,5,305,66,117,0.286,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"271",2011-05-16,"S01",2011,5,48,305,100,0.295,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"272",2011-05-17,"S01",2011,5,43,48,100,0.2185,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"273",2011-05-18,"S01",2011,5,25,43,117,0.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"274",2011-05-19,"S01",2011,5,345,25,128,0.4215,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"275",2011-05-20,"S01",2011,5,66,345,144,0.2995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"276",2011-05-21,"S01",2011,5,5,66,194,0.188,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"277",2011-05-22,"S01",2011,5,0,5,100,0.1665,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"278",2011-05-23,"S01",2011,5,71,0,100,0.214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"279",2011-05-24,"S01",2011,5,18,71,228,0.208,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"280",2011-05-25,"S01",2011,5,0,18,222,0.159,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"281",2011-05-26,"S01",2011,5,0,0,183,0.1465,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"282",2011-05-27,"S01",2011,5,0,0,261,0.1445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"283",2011-05-28,"S01",2011,5,0,0,144,0.136,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"284",2011-05-29,"S01",2011,5,0,0,239,0.139,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"285",2011-05-30,"S01",2011,5,0,0,300,0.13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"286",2011-05-31,"S01",2011,5,0,0,228,0.128,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"287",2011-06-01,"S01",2011,6,0,0,239,0.1325,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"288",2011-06-02,"S01",2011,6,0,0,222,0.123,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"289",2011-06-03,"S01",2011,6,0,0,200,0.117,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"290",2011-06-04,"S01",2011,6,0,0,178,0.116,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"291",2011-06-05,"S01",2011,6,0,0,183,0.117,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"292",2011-06-06,"S01",2011,6,0,0,233,0.1175,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"293",2011-06-07,"S01",2011,6,0,0,239,0.116,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"294",2011-06-08,"S01",2011,6,3,0,272,0.114,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"295",2011-06-09,"S01",2011,6,122,3,333,0.136,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"296",2011-06-10,"S01",2011,6,0,122,239,0.2045,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"297",2011-06-11,"S01",2011,6,112,0,167,0.1295,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"298",2011-06-12,"S01",2011,6,28,112,117,0.2075,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"299",2011-06-13,"S01",2011,6,0,28,172,0.139,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"300",2011-06-14,"S01",2011,6,25,0,133,0.13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"301",2011-06-15,"S01",2011,6,0,25,233,0.133,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"302",2011-06-16,"S01",2011,6,0,0,267,0.119,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"303",2011-06-17,"S01",2011,6,8,0,250,0.117,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"304",2011-06-18,"S01",2011,6,191,8,244,0.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"305",2011-06-19,"S01",2011,6,0,191,250,0.174,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"306",2011-06-20,"S01",2011,6,0,0,256,0.123,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"307",2011-06-21,"S01",2011,6,0,0,278,0.115,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"308",2011-06-22,"S01",2011,6,10,0,200,0.1105,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"309",2011-06-23,"S01",2011,6,56,10,156,0.1325,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"310",2011-06-24,"S01",2011,6,284,56,133,0.337,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"311",2011-06-25,"S01",2011,6,76,284,161,0.314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"312",2011-06-26,"S01",2011,6,0,76,217,0.156,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"313",2011-06-27,"S01",2011,6,0,0,278,0.135,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"314",2011-06-28,"S01",2011,6,0,0,261,0.127,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"315",2011-06-29,"S01",2011,6,3,0,239,0.127,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"316",2011-06-30,"S01",2011,6,0,3,244,0.116,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"317",2011-07-01,"S01",2011,7,20,0,250,0.113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"318",2011-07-02,"S01",2011,7,0,20,244,0.142,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"319",2011-07-03,"S01",2011,7,13,0,222,0.118,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"320",2011-07-04,"S01",2011,7,66,13,272,0.121,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"321",2011-07-05,"S01",2011,7,0,66,306,0.1495,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"322",2011-07-06,"S01",2011,7,36,0,311,0.122,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"323",2011-07-07,"S01",2011,7,0,36,283,0.125,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"324",2011-07-08,"S01",2011,7,0,0,222,0.112,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"325",2011-07-09,"S01",2011,7,0,0,272,0.108,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"326",2011-07-10,"S01",2011,7,0,0,278,0.106,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"327",2011-07-11,"S01",2011,7,0,0,300,0.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"328",2011-07-12,"S01",2011,7,0,0,289,0.108,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"329",2011-07-13,"S01",2011,7,122,0,294,0.105,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"330",2011-07-14,"S01",2011,7,0,122,239,0.15,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"331",2011-07-15,"S01",2011,7,0,0,272,0.107,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"332",2011-07-16,"S01",2011,7,0,0,300,0.103,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"333",2011-07-17,"S01",2011,7,0,0,333,0.106,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"334",2011-07-18,"S01",2011,7,8,0,278,0.1065,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"335",2011-07-19,"S01",2011,7,0,8,306,0.102,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"336",2011-07-20,"S01",2011,7,0,0,267,0.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"337",2011-07-21,"S01",2011,7,0,0,361,0.102,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"338",2011-07-22,"S01",2011,7,0,0,378,0.0985,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"339",2011-07-23,"S01",2011,7,0,0,350,0.096,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"340",2011-07-24,"S01",2011,7,0,0,289,0.09,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"341",2011-07-25,"S01",2011,7,64,0,244,0.093,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"342",2011-07-26,"S01",2011,7,97,64,233,0.1495,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"343",2011-07-27,"S01",2011,7,0,97,272,0.122,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"344",2011-07-28,"S01",2011,7,0,0,250,0.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"345",2011-07-29,"S01",2011,7,632,0,228,0.101,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"346",2011-07-30,"S01",2011,7,122,632,294,0.369,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"347",2011-07-31,"S01",2011,7,0,122,278,0.148,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"348",2011-08-01,"S01",2011,8,0,0,272,0.129,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"349",2011-08-02,"S01",2011,8,15,0,261,0.12,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE
"350",2011-08-03,"S01",2011,8,0,15,239,0.115,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE
"351",2011-08-04,"S01",2011,8,3,0,228,0.113,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE
